timestep,relay_id,x,y,z
11,gbs_2,1000.0,9000.0,25.0
11,gbs_3,9000.0,1000.0,25.0
11,gbs_4,9000.0,9000.0,25.0
11,gbs_5,5000.0,5000.0,30.0
12,gbs_1,1000.0,1000.0,25.0
12,gbs_2,1000.0,9000.0,25.0
12,gbs_3,9000.0,1000.0,25.0
12,gbs_4,9000.0,9000.0,25.0
12,gbs_5,5000.0,5000.0,30.0
13,gbs_1,1000.0,1000.0,25.0
13,gbs_2,1000.0,9000.0,25.0
13,gbs_3,9000.0,1000.0,25.0
13,gbs_4,9000.0,9000.0,25.0
13,gbs_5,5000.0,5000.0,30.0
14,gbs_1,1000.0,1000.0,25.0
14,gbs_2,1000.0,9000.0,25.0
14,gbs_3,9000.0,1000.0,25.0
14,gbs_4,9000.0,9000.0,25.0
14,gbs_5,5000.0,5000.0,30.0
15,gbs_1,1000.0,1000.0,25.0
15,gbs_2,1000.0,9000.0,25.0
15,gbs_3,9000.0,1000.0,25.0
15,gbs_4,9000.0,9000.0,25.0
15,gbs_5,5000.0,5000.0,30.0
16,gbs_1,1000.0,1000.0,25.0
16,gbs_2,1000.0,9000.0,25.0
16,gbs_3,9000.0,1000.0,25.0
16,gbs_4,9000.0,9000.0,25.0
16,gbs_5,5000.0,5000.0,30.0
17,gbs_1,1000.0,1000.0,25.0
17,gbs_2,1000.0,9000.0,25.0
17,gbs_3,9000.0,1000.0,25.0
17,gbs_4,9000.0,9000.0,25.0
17,gbs_5,5000.0,5000.0,30.0
18,gbs_1,1000.0,1000.0,25.0
18,gbs_2,1000.0,9000.0,25.0
18,gbs_3,9000.0,1000.0,25.0
18,gbs_4,9000.0,9000.0,25.0
18,gbs_5,5000.0,5000.0,30.0
19,gbs_1,1000.0,1000.0,25.0
19,gbs_2,1000.0,9000.0,25.0
19,gbs_3,9000.0,1000.0,25.0
19,gbs_4,9000.0,9000.0,25.0
19,gbs_5,5000.0,5000.0,30.0
20,gbs_1,1000.0,1000.0,25.0
20,gbs_2,1000.0,9000.0,25.0
20,gbs_3,9000.0,1000.0,25.0
20,gbs_4,9000.0,9000.0,25.0
20,gbs_5,5000.0,5000.0,30.0
21,gbs_1,1000.0,1000.0,25.0
21,gbs_2,1000.0,9000.0,25.0
21,gbs_3,9000.0,1000.0,25.0
21,gbs_4,9000.0,9000.0,25.0
21,gbs_5,5000.0,5000.0,30.0
22,gbs_1,1000.0,1000.0,25.0
22,gbs_2,1000.0,9000.0,25.0
22,gbs_3,9000.0,1000.0,25.0
22,gbs_4,9000.0,9000.0,25.0
22,gbs_5,5000.0,5000.0,30.0
23,gbs_1,1000.0,1000.0,25.0
23,gbs_2,1000.0,9000.0,25.0
23,gbs_3,9000.0,1000.0,25.0
23,gbs_4,9000.0,9000.0,25.0
23,gbs_5,5000.0,5000.0,30.0
24,gbs_1,1000.0,1000.0,25.0
24,gbs_2,1000.0,9000.0,25.0
24,gbs_3,9000.0,1000.0,25.0
24,gbs_4,9000.0,9000.0,25.0
24,gbs_5,5000.0,5000.0,30.0
25,gbs_1,1000.0,1000.0,25.0
25,gbs_2,1000.0,9000.0,25.0
25,gbs_3,9000.0,1000.0,25.0
25,gbs_4,9000.0,9000.0,25.0
25,gbs_5,5000.0,5000.0,30.0
26,gbs_1,1000.0,1000.0,25.0
26,gbs_2,1000.0,9000.0,25.0
26,gbs_3,9000.0,1000.0,25.0
26,gbs_4,9000.0,9000.0,25.0
26,gbs_5,5000.0,5000.0,30.0
27,gbs_1,1000.0,1000.0,25.0
27,gbs_2,1000.0,9000.0,25.0
27,gbs_3,9000.0,1000.0,25.0
27,gbs_4,9000.0,9000.0,25.0
27,gbs_5,5000.0,5000.0,30.0
28,gbs_1,1000.0,1000.0,25.0
28,gbs_2,1000.0,9000.0,25.0
28,gbs_3,9000.0,1000.0,25.0
28,gbs_4,9000.0,9000.0,25.0
28,gbs_5,5000.0,5000.0,30.0
29,gbs_1,1000.0,1000.0,25.0
29,gbs_2,1000.0,9000.0,25.0
29,gbs_3,9000.0,1000.0,25.0
29,gbs_4,9000.0,9000.0,25.0
29,gbs_5,5000.0,5000.0,30.0
30,gbs_1,1000.0,1000.0,25.0
30,gbs_2,1000.0,9000.0,25.0
30,gbs_3,9000.0,1000.0,25.0
30,gbs_4,9000.0,9000.0,25.0
30,gbs_5,5000.0,5000.0,30.0
31,gbs_1,1000.0,1000.0,25.0
31,gbs_2,1000.0,9000.0,25.0
31,gbs_3,9000.0,1000.0,25.0
31,gbs_4,9000.0,9000.0,25.0
31,gbs_5,5000.0,5000.0,30.0
32,gbs_1,1000.0,1000.0,25.0
32,gbs_2,1000.0,9000.0,25.0
32,gbs_3,9000.0,1000.0,25.0
32,gbs_4,9000.0,9000.0,25.0
32,gbs_5,5000.0,5000.0,30.0
33,gbs_1,1000.0,1000.0,25.0
33,gbs_2,1000.0,9000.0,25.0
33,gbs_3,9000.0,1000.0,25.0
33,gbs_4,9000.0,9000.0,25.0
33,gbs_5,5000.0,5000.0,30.0
34,gbs_1,1000.0,1000.0,25.0
34,gbs_2,1000.0,9000.0,25.0
34,gbs_3,9000.0,1000.0,25.0
34,gbs_4,9000.0,9000.0,25.0
34,gbs_5,5000.0,5000.0,30.0
35,gbs_1,1000.0,1000.0,25.0
35,gbs_2,1000.0,9000.0,25.0
35,gbs_3,9000.0,1000.0,25.0
35,gbs_4,9000.0,9000.0,25.0
35,gbs_5,5000.0,5000.0,30.0
36,gbs_1,1000.0,1000.0,25.0
36,gbs_2,1000.0,9000.0,25.0
36,gbs_3,9000.0,1000.0,25.0
36,gbs_4,9000.0,9000.0,25.0
36,gbs_5,5000.0,5000.0,30.0
37,gbs_1,1000.0,1000.0,25.0
37,gbs_2,1000.0,9000.0,25.0
37,gbs_3,9000.0,1000.0,25.0
37,gbs_4,9000.0,9000.0,25.0
37,gbs_5,5000.0,5000.0,30.0
38,gbs_1,1000.0,1000.0,25.0
38,gbs_2,1000.0,9000.0,25.0
38,gbs_3,9000.0,1000.0,25.0
38,gbs_4,9000.0,9000.0,25.0
38,gbs_5,5000.0,5000.0,30.0
39,gbs_1,1000.0,1000.0,25.0
39,gbs_2,1000.0,9000.0,25.0
39,gbs_3,9000.0,1000.0,25.0
39,gbs_4,9000.0,9000.0,25.0
39,gbs_5,5000.0,5000.0,30.0
40,gbs_1,1000.0,1000.0,25.0
40,gbs_2,1000.0,9000.0,25.0
40,gbs_3,9000.0,1000.0,25.0
40,gbs_4,9000.0,9000.0,25.0
40,gbs_5,5000.0,5000.0,30.0
41,gbs_1,1000.0,1000.0,25.0
41,gbs_2,1000.0,9000.0,25.0
41,gbs_3,9000.0,1000.0,25.0
41,gbs_4,9000.0,9000.0,25.0
41,gbs_5,5000.0,5000.0,30.0
42,gbs_1,1000.0,1000.0,25.0
42,gbs_2,1000.0,9000.0,25.0
42,gbs_3,9000.0,1000.0,25.0
42,gbs_4,9000.0,9000.0,25.0
42,gbs_5,5000.0,5000.0,30.0
43,gbs_1,1000.0,1000.0,25.0
43,gbs_2,1000.0,9000.0,25.0
43,gbs_3,9000.0,1000.0,25.0
43,gbs_4,9000.0,9000.0,25.0
43,gbs_5,5000.0,5000.0,30.0
44,gbs_1,1000.0,1000.0,25.0
44,gbs_2,1000.0,9000.0,25.0
44,gbs_3,9000.0,1000.0,25.0
44,gbs_4,9000.0,9000.0,25.0
44,gbs_5,5000.0,5000.0,30.0
45,gbs_1,1000.0,1000.0,25.0
45,gbs_2,1000.0,9000.0,25.0
45,gbs_3,9000.0,1000.0,25.0
45,gbs_4,9000.0,9000.0,25.0
45,gbs_5,5000.0,5000.0,30.0
46,gbs_1,1000.0,1000.0,25.0
46,gbs_2,1000.0,9000.0,25.0
46,gbs_3,9000.0,1000.0,25.0
46,gbs_4,9000.0,9000.0,25.0
46,gbs_5,5000.0,5000.0,30.0
47,gbs_1,1000.0,1000.0,25.0
47,gbs_2,1000.0,9000.0,25.0
47,gbs_3,9000.0,1000.0,25.0
47,gbs_4,9000.0,9000.0,25.0
47,gbs_5,5000.0,5000.0,30.0
48,gbs_1,1000.0,1000.0,25.0
48,gbs_2,1000.0,9000.0,25.0
48,gbs_3,9000.0,1000.0,25.0
48,gbs_4,9000.0,9000.0,25.0
48,gbs_5,5000.0,5000.0,30.0
49,gbs_1,1000.0,1000.0,25.0
49,gbs_2,1000.0,9000.0,25.0
49,gbs_3,9000.0,1000.0,25.0
49,gbs_4,9000.0,9000.0,25.0
49,gbs_5,5000.0,5000.0,30.0
50,gbs_1,1000.0,1000.0,25.0
50,gbs_2,1000.0,9000.0,25.0
50,gbs_3,9000.0,1000.0,25.0
50,gbs_4,9000.0,9000.0,25.0
50,gbs_5,5000.0,5000.0,30.0
51,gbs_1,1000.0,1000.0,25.0
51,gbs_2,1000.0,9000.0,25.0
51,gbs_3,9000.0,1000.0,25.0
51,gbs_4,9000.0,9000.0,25.0
51,gbs_5,5000.0,5000.0,30.0
52,gbs_1,1000.0,1000.0,25.0
52,gbs_2,1000.0,9000.0,25.0
52,gbs_3,9000.0,1000.0,25.0
52,gbs_4,9000.0,9000.0,25.0
52,gbs_5,5000.0,5000.0,30.0
53,gbs_1,1000.0,1000.0,25.0
53,gbs_2,1000.0,9000.0,25.0
53,gbs_3,9000.0,1000.0,25.0
53,gbs_4,9000.0,9000.0,25.0
53,gbs_5,5000.0,5000.0,30.0
54,gbs_1,1000.0,1000.0,25.0
54,gbs_2,1000.0,9000.0,25.0
54,gbs_3,9000.0,1000.0,25.0
54,gbs_4,9000.0,9000.0,25.0
54,gbs_5,5000.0,5000.0,30.0
55,gbs_1,1000.0,1000.0,25.0
55,gbs_2,1000.0,9000.0,25.0
55,gbs_3,9000.0,1000.0,25.0
55,gbs_4,9000.0,9000.0,25.0
55,gbs_5,5000.0,5000.0,30.0
56,gbs_1,1000.0,1000.0,25.0
56,gbs_2,1000.0,9000.0,25.0
56,gbs_3,9000.0,1000.0,25.0
56,gbs_4,9000.0,9000.0,25.0
56,gbs_5,5000.0,5000.0,30.0
57,gbs_1,1000.0,1000.0,25.0
57,gbs_2,1000.0,9000.0,25.0
57,gbs_3,9000.0,1000.0,25.0
57,gbs_4,9000.0,9000.0,25.0
57,gbs_5,5000.0,5000.0,30.0
58,gbs_1,1000.0,1000.0,25.0
58,gbs_2,1000.0,9000.0,25.0
58,gbs_3,9000.0,1000.0,25.0
58,gbs_4,9000.0,9000.0,25.0
58,gbs_5,5000.0,5000.0,30.0
59,gbs_1,1000.0,1000.0,25.0
59,gbs_2,1000.0,9000.0,25.0
59,gbs_3,9000.0,1000.0,25.0
59,gbs_4,9000.0,9000.0,25.0
59,gbs_5,5000.0,5000.0,30.0
60,gbs_1,1000.0,1000.0,25.0
60,gbs_2,1000.0,9000.0,25.0
60,gbs_3,9000.0,1000.0,25.0
60,gbs_4,9000.0,9000.0,25.0
60,gbs_5,5000.0,5000.0,30.0
61,gbs_1,1000.0,1000.0,25.0
61,gbs_2,1000.0,9000.0,25.0
61,gbs_3,9000.0,1000.0,25.0
61,gbs_4,9000.0,9000.0,25.0
61,gbs_5,5000.0,5000.0,30.0
62,gbs_1,1000.0,1000.0,25.0
62,gbs_2,1000.0,9000.0,25.0
62,gbs_3,9000.0,1000.0,25.0
62,gbs_4,9000.0,9000.0,25.0
62,gbs_5,5000.0,5000.0,30.0
63,gbs_1,1000.0,1000.0,25.0
63,gbs_2,1000.0,9000.0,25.0
63,gbs_3,9000.0,1000.0,25.0
63,gbs_4,9000.0,9000.0,25.0
63,gbs_5,5000.0,5000.0,30.0
64,gbs_1,1000.0,1000.0,25.0
64,gbs_2,1000.0,9000.0,25.0
64,gbs_3,9000.0,1000.0,25.0
64,gbs_4,9000.0,9000.0,25.0
64,gbs_5,5000.0,5000.0,30.0
65,gbs_1,1000.0,1000.0,25.0
65,gbs_2,1000.0,9000.0,25.0
65,gbs_3,9000.0,1000.0,25.0
65,gbs_4,9000.0,9000.0,25.0
65,gbs_5,5000.0,5000.0,30.0
66,gbs_1,1000.0,1000.0,25.0
66,gbs_2,1000.0,9000.0,25.0
66,gbs_3,9000.0,1000.0,25.0
66,gbs_4,9000.0,9000.0,25.0
66,gbs_5,5000.0,5000.0,30.0
67,gbs_1,1000.0,1000.0,25.0
67,gbs_2,1000.0,9000.0,25.0
67,gbs_3,9000.0,1000.0,25.0
67,gbs_4,9000.0,9000.0,25.0
67,gbs_5,5000.0,5000.0,30.0
68,gbs_1,1000.0,1000.0,25.0
68,gbs_2,1000.0,9000.0,25.0
68,gbs_3,9000.0,1000.0,25.0
68,gbs_4,9000.0,9000.0,25.0
68,gbs_5,5000.0,5000.0,30.0
69,gbs_1,1000.0,1000.0,25.0
69,gbs_2,1000.0,9000.0,25.0
69,gbs_3,9000.0,1000.0,25.0
69,gbs_4,9000.0,9000.0,25.0
69,gbs_5,5000.0,5000.0,30.0
70,gbs_1,1000.0,1000.0,25.0
70,gbs_2,1000.0,9000.0,25.0
70,gbs_3,9000.0,1000.0,25.0
70,gbs_4,9000.0,9000.0,25.0
70,gbs_5,5000.0,5000.0,30.0
71,gbs_1,1000.0,1000.0,25.0
71,gbs_2,1000.0,9000.0,25.0
71,gbs_3,9000.0,1000.0,25.0
71,gbs_4,9000.0,9000.0,25.0
71,gbs_5,5000.0,5000.0,30.0
72,gbs_1,1000.0,1000.0,25.0
72,gbs_2,1000.0,9000.0,25.0
72,gbs_3,9000.0,1000.0,25.0
72,gbs_4,9000.0,9000.0,25.0
72,gbs_5,5000.0,5000.0,30.0
73,gbs_1,1000.0,1000.0,25.0
73,gbs_2,1000.0,9000.0,25.0
73,gbs_3,9000.0,1000.0,25.0
73,gbs_4,9000.0,9000.0,25.0
73,gbs_5,5000.0,5000.0,30.0
74,gbs_1,1000.0,1000.0,25.0
74,gbs_2,1000.0,9000.0,25.0
74,gbs_3,9000.0,1000.0,25.0
74,gbs_4,9000.0,9000.0,25.0
74,gbs_5,5000.0,5000.0,30.0
75,gbs_1,1000.0,1000.0,25.0
75,gbs_2,1000.0,9000.0,25.0
75,gbs_3,9000.0,1000.0,25.0
75,gbs_4,9000.0,9000.0,25.0
75,gbs_5,5000.0,5000.0,30.0
76,gbs_1,1000.0,1000.0,25.0
76,gbs_2,1000.0,9000.0,25.0
76,gbs_3,9000.0,1000.0,25.0
76,gbs_4,9000.0,9000.0,25.0
76,gbs_5,5000.0,5000.0,30.0
77,gbs_1,1000.0,1000.0,25.0
77,gbs_2,1000.0,9000.0,25.0
77,gbs_3,9000.0,1000.0,25.0
77,gbs_4,9000.0,9000.0,25.0
77,gbs_5,5000.0,5000.0,30.0
78,gbs_1,1000.0,1000.0,25.0
78,gbs_2,1000.0,9000.0,25.0
78,gbs_3,9000.0,1000.0,25.0
78,gbs_4,9000.0,9000.0,25.0
78,gbs_5,5000.0,5000.0,30.0
79,gbs_1,1000.0,1000.0,25.0
79,gbs_2,1000.0,9000.0,25.0
79,gbs_3,9000.0,1000.0,25.0
79,gbs_4,9000.0,9000.0,25.0
79,gbs_5,5000.0,5000.0,30.0
80,gbs_1,1000.0,1000.0,25.0
80,gbs_2,1000.0,9000.0,25.0
80,gbs_3,9000.0,1000.0,25.0
80,gbs_4,9000.0,9000.0,25.0
80,gbs_5,5000.0,5000.0,30.0
81,gbs_1,1000.0,1000.0,25.0
81,gbs_2,1000.0,9000.0,25.0
81,gbs_3,9000.0,1000.0,25.0
81,gbs_4,9000.0,9000.0,25.0
81,gbs_5,5000.0,5000.0,30.0
82,gbs_1,1000.0,1000.0,25.0
82,gbs_2,1000.0,9000.0,25.0
82,gbs_3,9000.0,1000.0,25.0
82,gbs_4,9000.0,9000.0,25.0
82,gbs_5,5000.0,5000.0,30.0
83,gbs_1,1000.0,1000.0,25.0
83,gbs_2,1000.0,9000.0,25.0
83,gbs_3,9000.0,1000.0,25.0
83,gbs_4,9000.0,9000.0,25.0
83,gbs_5,5000.0,5000.0,30.0
84,gbs_1,1000.0,1000.0,25.0
84,gbs_2,1000.0,9000.0,25.0
84,gbs_3,9000.0,1000.0,25.0
84,gbs_4,9000.0,9000.0,25.0
84,gbs_5,5000.0,5000.0,30.0
85,gbs_1,1000.0,1000.0,25.0
85,gbs_2,1000.0,9000.0,25.0
85,gbs_3,9000.0,1000.0,25.0
85,gbs_4,9000.0,9000.0,25.0
85,gbs_5,5000.0,5000.0,30.0
86,gbs_1,1000.0,1000.0,25.0
86,gbs_2,1000.0,9000.0,25.0
86,gbs_3,9000.0,1000.0,25.0
86,gbs_4,9000.0,9000.0,25.0
86,gbs_5,5000.0,5000.0,30.0
87,gbs_1,1000.0,1000.0,25.0
87,gbs_2,1000.0,9000.0,25.0
87,gbs_3,9000.0,1000.0,25.0
87,gbs_4,9000.0,9000.0,25.0
87,gbs_5,5000.0,5000.0,30.0
88,gbs_1,1000.0,1000.0,25.0
88,gbs_2,1000.0,9000.0,25.0
88,gbs_3,9000.0,1000.0,25.0
88,gbs_4,9000.0,9000.0,25.0
88,gbs_5,5000.0,5000.0,30.0
89,gbs_1,1000.0,1000.0,25.0
89,gbs_2,1000.0,9000.0,25.0
89,gbs_3,9000.0,1000.0,25.0
89,gbs_4,9000.0,9000.0,25.0
89,gbs_5,5000.0,5000.0,30.0
90,gbs_1,1000.0,1000.0,25.0
90,gbs_2,1000.0,9000.0,25.0
90,gbs_3,9000.0,1000.0,25.0
90,gbs_4,9000.0,9000.0,25.0
90,gbs_5,5000.0,5000.0,30.0
91,gbs_1,1000.0,1000.0,25.0
91,gbs_2,1000.0,9000.0,25.0
91,gbs_3,9000.0,1000.0,25.0
91,gbs_4,9000.0,9000.0,25.0
91,gbs_5,5000.0,5000.0,30.0
92,gbs_1,1000.0,1000.0,25.0
92,gbs_2,1000.0,9000.0,25.0
92,gbs_3,9000.0,1000.0,25.0
92,gbs_4,9000.0,9000.0,25.0
92,gbs_5,5000.0,5000.0,30.0
93,gbs_1,1000.0,1000.0,25.0
93,gbs_2,1000.0,9000.0,25.0
93,gbs_3,9000.0,1000.0,25.0
93,gbs_4,9000.0,9000.0,25.0
93,gbs_5,5000.0,5000.0,30.0
94,gbs_1,1000.0,1000.0,25.0
94,gbs_2,1000.0,9000.0,25.0
94,gbs_3,9000.0,1000.0,25.0
94,gbs_4,9000.0,9000.0,25.0
94,gbs_5,5000.0,5000.0,30.0
95,gbs_1,1000.0,1000.0,25.0
95,gbs_2,1000.0,9000.0,25.0
95,gbs_3,9000.0,1000.0,25.0
95,gbs_4,9000.0,9000.0,25.0
95,gbs_5,5000.0,5000.0,30.0
96,gbs_1,1000.0,1000.0,25.0
96,gbs_2,1000.0,9000.0,25.0
96,gbs_3,9000.0,1000.0,25.0
96,gbs_4,9000.0,9000.0,25.0
96,gbs_5,5000.0,5000.0,30.0
97,gbs_1,1000.0,1000.0,25.0
97,gbs_2,1000.0,9000.0,25.0
97,gbs_3,9000.0,1000.0,25.0
97,gbs_4,9000.0,9000.0,25.0
97,gbs_5,5000.0,5000.0,30.0
98,gbs_1,1000.0,1000.0,25.0
98,gbs_2,1000.0,9000.0,25.0
98,gbs_3,9000.0,1000.0,25.0
98,gbs_4,9000.0,9000.0,25.0
98,gbs_5,5000.0,5000.0,30.0
99,gbs_1,1000.0,1000.0,25.0
99,gbs_2,1000.0,9000.0,25.0
99,gbs_3,9000.0,1000.0,25.0
99,gbs_4,9000.0,9000.0,25.0
99,gbs_5,5000.0,5000.0,30.0
100,gbs_1,1000.0,1000.0,25.0
100,gbs_2,1000.0,9000.0,25.0
100,gbs_3,9000.0,1000.0,25.0
100,gbs_4,9000.0,9000.0,25.0
100,gbs_5,5000.0,5000.0,30.0
101,gbs_1,1000.0,1000.0,25.0
101,gbs_2,1000.0,9000.0,25.0
101,gbs_3,9000.0,1000.0,25.0
101,gbs_4,9000.0,9000.0,25.0
101,gbs_5,5000.0,5000.0,30.0
102,gbs_1,1000.0,1000.0,25.0
102,gbs_2,1000.0,9000.0,25.0
102,gbs_3,9000.0,1000.0,25.0
102,gbs_4,9000.0,9000.0,25.0
102,gbs_5,5000.0,5000.0,30.0
103,gbs_1,1000.0,1000.0,25.0
103,gbs_2,1000.0,9000.0,25.0
103,gbs_3,9000.0,1000.0,25.0
103,gbs_4,9000.0,9000.0,25.0
103,gbs_5,5000.0,5000.0,30.0
104,gbs_1,1000.0,1000.0,25.0
104,gbs_2,1000.0,9000.0,25.0
104,gbs_3,9000.0,1000.0,25.0
104,gbs_4,9000.0,9000.0,25.0
104,gbs_5,5000.0,5000.0,30.0
105,gbs_1,1000.0,1000.0,25.0
105,gbs_2,1000.0,9000.0,25.0
105,gbs_3,9000.0,1000.0,25.0
105,gbs_4,9000.0,9000.0,25.0
105,gbs_5,5000.0,5000.0,30.0
106,gbs_1,1000.0,1000.0,25.0
106,gbs_2,1000.0,9000.0,25.0
106,gbs_3,9000.0,1000.0,25.0
106,gbs_4,9000.0,9000.0,25.0
106,gbs_5,5000.0,5000.0,30.0
107,gbs_1,1000.0,1000.0,25.0
107,gbs_2,1000.0,9000.0,25.0
107,gbs_3,9000.0,1000.0,25.0
107,gbs_4,9000.0,9000.0,25.0
107,gbs_5,5000.0,5000.0,30.0
108,gbs_1,1000.0,1000.0,25.0
108,gbs_2,1000.0,9000.0,25.0
108,gbs_3,9000.0,1000.0,25.0
108,gbs_4,9000.0,9000.0,25.0
108,gbs_5,5000.0,5000.0,30.0
109,gbs_1,1000.0,1000.0,25.0
109,gbs_2,1000.0,9000.0,25.0
109,gbs_3,9000.0,1000.0,25.0
109,gbs_4,9000.0,9000.0,25.0
109,gbs_5,5000.0,5000.0,30.0
110,gbs_1,1000.0,1000.0,25.0
110,gbs_2,1000.0,9000.0,25.0
110,gbs_3,9000.0,1000.0,25.0
110,gbs_4,9000.0,9000.0,25.0
110,gbs_5,5000.0,5000.0,30.0
111,gbs_1,1000.0,1000.0,25.0
111,gbs_2,1000.0,9000.0,25.0
111,gbs_3,9000.0,1000.0,25.0
111,gbs_4,9000.0,9000.0,25.0
111,gbs_5,5000.0,5000.0,30.0
112,gbs_1,1000.0,1000.0,25.0
112,gbs_2,1000.0,9000.0,25.0
112,gbs_3,9000.0,1000.0,25.0
112,gbs_4,9000.0,9000.0,25.0
112,gbs_5,5000.0,5000.0,30.0
113,gbs_1,1000.0,1000.0,25.0
113,gbs_2,1000.0,9000.0,25.0
113,gbs_3,9000.0,1000.0,25.0
113,gbs_4,9000.0,9000.0,25.0
113,gbs_5,5000.0,5000.0,30.0
114,gbs_1,1000.0,1000.0,25.0
114,gbs_2,1000.0,9000.0,25.0
114,gbs_3,9000.0,1000.0,25.0
114,gbs_4,9000.0,9000.0,25.0
114,gbs_5,5000.0,5000.0,30.0
115,gbs_1,1000.0,1000.0,25.0
115,gbs_2,1000.0,9000.0,25.0
115,gbs_3,9000.0,1000.0,25.0
115,gbs_4,9000.0,9000.0,25.0
115,gbs_5,5000.0,5000.0,30.0
116,gbs_1,1000.0,1000.0,25.0
116,gbs_2,1000.0,9000.0,25.0
116,gbs_3,9000.0,1000.0,25.0
116,gbs_4,9000.0,9000.0,25.0
116,gbs_5,5000.0,5000.0,30.0
117,gbs_1,1000.0,1000.0,25.0
117,gbs_2,1000.0,9000.0,25.0
117,gbs_3,9000.0,1000.0,25.0
117,gbs_4,9000.0,9000.0,25.0
117,gbs_5,5000.0,5000.0,30.0
118,gbs_1,1000.0,1000.0,25.0
118,gbs_2,1000.0,9000.0,25.0
118,gbs_3,9000.0,1000.0,25.0
118,gbs_4,9000.0,9000.0,25.0
118,gbs_5,5000.0,5000.0,30.0
119,gbs_1,1000.0,1000.0,25.0
119,gbs_2,1000.0,9000.0,25.0
119,gbs_3,9000.0,1000.0,25.0
119,gbs_4,9000.0,9000.0,25.0
119,gbs_5,5000.0,5000.0,30.0
120,gbs_1,1000.0,1000.0,25.0
120,gbs_2,1000.0,9000.0,25.0
120,gbs_3,9000.0,1000.0,25.0
120,gbs_4,9000.0,9000.0,25.0
120,gbs_5,5000.0,5000.0,30.0
121,gbs_1,1000.0,1000.0,25.0
121,gbs_2,1000.0,9000.0,25.0
121,gbs_3,9000.0,1000.0,25.0
121,gbs_4,9000.0,9000.0,25.0
121,gbs_5,5000.0,5000.0,30.0
122,gbs_1,1000.0,1000.0,25.0
122,gbs_2,1000.0,9000.0,25.0
122,gbs_3,9000.0,1000.0,25.0
122,gbs_4,9000.0,9000.0,25.0
122,gbs_5,5000.0,5000.0,30.0
123,gbs_1,1000.0,1000.0,25.0
123,gbs_2,1000.0,9000.0,25.0
123,gbs_3,9000.0,1000.0,25.0
123,gbs_4,9000.0,9000.0,25.0
123,gbs_5,5000.0,5000.0,30.0
124,gbs_1,1000.0,1000.0,25.0
124,gbs_2,1000.0,9000.0,25.0
124,gbs_3,9000.0,1000.0,25.0
124,gbs_4,9000.0,9000.0,25.0
124,gbs_5,5000.0,5000.0,30.0
125,gbs_1,1000.0,1000.0,25.0
125,gbs_2,1000.0,9000.0,25.0
125,gbs_3,9000.0,1000.0,25.0
125,gbs_4,9000.0,9000.0,25.0
125,gbs_5,5000.0,5000.0,30.0
126,gbs_1,1000.0,1000.0,25.0
126,gbs_2,1000.0,9000.0,25.0
126,gbs_3,9000.0,1000.0,25.0
126,gbs_4,9000.0,9000.0,25.0
126,gbs_5,5000.0,5000.0,30.0
127,gbs_1,1000.0,1000.0,25.0
127,gbs_2,1000.0,9000.0,25.0
127,gbs_3,9000.0,1000.0,25.0
127,gbs_4,9000.0,9000.0,25.0
127,gbs_5,5000.0,5000.0,30.0
