timestep,relay_id,x,y,z
235,leo_0,-50000,5000,550000
236,leo_0,-50000,5000,550000
237,leo_0,-50000,5000,550000
238,leo_0,-50000,5000,550000
239,leo_0,-50000,5000,550000
240,leo_0,-50000,5000,550000
241,leo_0,-50000,5000,550000
242,leo_0,-50000,5000,550000
243,leo_0,-50000,5000,550000
244,leo_0,-50000,5000,550000
245,leo_0,-50000,5000,550000
246,leo_0,-50000,5000,550000
247,leo_0,-50000,5000,550000
248,leo_0,-50000,5000,550000
249,leo_0,-50000,5000,550000
250,leo_0,-50000,5000,550000
251,leo_0,-50000,5000,550000
252,leo_0,-50000,5000,550000
253,leo_0,-50000,5000,550000
254,leo_0,-50000,5000,550000
255,leo_0,-50000,5000,550000
256,leo_0,-50000,5000,550000
257,leo_0,-50000,5000,550000
258,leo_0,-50000,5000,550000
259,leo_0,-50000,5000,550000
260,leo_0,-50000,5000,550000
261,leo_0,-50000,5000,550000
262,leo_0,-50000,5000,550000
263,leo_0,-50000,5000,550000
264,leo_0,-50000,5000,550000
265,leo_0,-50000,5000,550000
266,leo_0,-50000,5000,550000
267,leo_0,-50000,5000,550000
268,leo_0,-50000,5000,550000
269,leo_0,-50000,5000,550000
270,leo_0,-50000,5000,550000
271,leo_0,-50000,5000,550000
272,leo_0,-50000,5000,550000
273,leo_0,-50000,5000,550000
274,leo_0,-50000,5000,550000
275,leo_0,-50000,5000,550000
276,leo_0,-50000,5000,550000
277,leo_0,-50000,5000,550000
278,leo_0,-50000,5000,550000
279,leo_0,-50000,5000,550000
280,leo_0,-50000,5000,550000
281,leo_0,-50000,5000,550000
282,leo_0,-50000,5000,550000
283,leo_0,-50000,5000,550000
284,leo_0,-50000,5000,550000
285,leo_0,-50000,5000,550000
286,leo_0,-50000,5000,550000
287,leo_0,-50000,5000,550000
288,leo_0,-50000,5000,550000
289,leo_0,-50000,5000,550000
290,leo_0,-50000,5000,550000
291,leo_0,-50000,5000,550000
292,leo_0,-50000,5000,550000
293,leo_0,-50000,5000,550000
294,leo_0,-50000,5000,550000
295,leo_0,-50000,5000,550000
296,leo_0,-50000,5000,550000
297,leo_0,-50000,5000,550000
298,leo_0,-50000,5000,550000
299,leo_0,-50000,5000,550000
300,leo_0,-50000,5000,550000
301,leo_0,-50000,5000,550000
302,leo_0,-50000,5000,550000
303,leo_0,-50000,5000,550000
304,leo_0,-50000,5000,550000
305,leo_0,-50000,5000,550000
306,leo_0,-50000,5000,550000
307,leo_0,-50000,5000,550000
308,leo_0,-50000,5000,550000
309,leo_0,-50000,5000,550000
310,leo_0,-50000,5000,550000
311,leo_0,-50000,5000,550000
312,leo_0,-50000,5000,550000
313,leo_0,-50000,5000,550000
314,leo_0,-50000,5000,550000
315,leo_0,-50000,5000,550000
316,leo_0,-50000,5000,550000
317,leo_0,-50000,5000,550000
318,leo_0,-50000,5000,550000
319,leo_0,-50000,5000,550000
320,leo_0,-50000,5000,550000
321,leo_0,-50000,5000,550000
322,leo_0,-50000,5000,550000
323,leo_0,-50000,5000,550000
324,leo_0,-50000,5000,550000
325,leo_0,-50000,5000,550000
326,leo_0,-50000,5000,550000
327,leo_0,-50000,5000,550000
328,leo_0,-50000,5000,550000
329,leo_0,-50000,5000,550000
330,leo_0,-50000,5000,550000
331,leo_0,-50000,5000,550000
332,leo_0,-50000,5000,550000
333,leo_0,-50000,5000,550000
334,leo_0,-50000,5000,550000
335,leo_0,-50000,5000,550000
336,leo_0,-50000,5000,550000
337,leo_0,-50000,5000,550000
338,leo_0,-50000,5000,550000
339,leo_0,-50000,5000,550000
340,leo_0,-50000,5000,550000
341,leo_0,-50000,5000,550000
342,leo_0,-50000,5000,550000
343,leo_0,-50000,5000,550000
344,leo_0,-50000,5000,550000
345,leo_0,-50000,5000,550000
346,leo_0,-50000,5000,550000
347,leo_0,-50000,5000,550000
348,leo_0,-50000,5000,550000
349,leo_0,-50000,5000,550000
350,leo_0,-50000,5000,550000
351,leo_0,-50000,5000,550000
352,leo_0,-50000,5000,550000
353,leo_0,-50000,5000,550000
354,leo_0,-50000,5000,550000
355,leo_0,-50000,5000,550000
356,leo_0,-50000,5000,550000
357,leo_0,-50000,5000,550000
358,leo_0,-50000,5000,550000
359,leo_0,-50000,5000,550000
360,leo_0,-50000,5000,550000
361,leo_0,-50000,5000,550000
362,leo_0,-50000,5000,550000
363,leo_0,-50000,5000,550000
364,leo_0,-50000,5000,550000
365,leo_0,-50000,5000,550000
366,leo_0,-50000,5000,550000
367,leo_0,-50000,5000,550000
368,leo_0,-50000,5000,550000
369,leo_0,-50000,5000,550000
370,leo_0,-50000,5000,550000
371,leo_0,-50000,5000,550000
372,leo_0,-50000,5000,550000
373,leo_0,-50000,5000,550000
374,leo_0,-50000,5000,550000
375,leo_0,-50000,5000,550000
376,leo_0,-50000,5000,550000
377,leo_0,-50000,5000,550000
378,leo_0,-50000,5000,550000
379,leo_0,-50000,5000,550000
380,leo_0,-50000,5000,550000
381,leo_0,-50000,5000,550000
382,leo_0,-50000,5000,550000
383,leo_0,-50000,5000,550000
384,leo_0,-50000,5000,550000
385,leo_0,-50000,5000,550000
386,leo_0,-50000,5000,550000
387,leo_0,-50000,5000,550000
388,leo_0,-50000,5000,550000
389,leo_0,-50000,5000,550000
390,leo_0,-50000,5000,550000
391,leo_0,-50000,5000,550000
392,leo_0,-50000,5000,550000
393,leo_0,-50000,5000,550000
394,leo_0,-50000,5000,550000
395,leo_0,-50000,5000,550000
396,leo_0,-50000,5000,550000
397,leo_0,-50000,5000,550000
398,leo_0,-50000,5000,550000
399,leo_0,-50000,5000,550000
400,leo_0,-50000,5000,550000
401,leo_0,-50000,5000,550000
402,leo_0,-50000,5000,550000
403,leo_0,-50000,5000,550000
404,leo_0,-50000,5000,550000
405,leo_0,-50000,5000,550000
406,leo_0,-50000,5000,550000
407,leo_0,-50000,5000,550000
408,leo_0,-50000,5000,550000
409,leo_0,-50000,5000,550000
410,leo_0,-50000,5000,550000
411,leo_0,-50000,5000,550000
412,leo_0,-50000,5000,550000
413,leo_0,-50000,5000,550000
414,leo_0,-50000,5000,550000
415,leo_0,-50000,5000,550000
416,leo_0,-50000,5000,550000
417,leo_0,-50000,5000,550000
418,leo_0,-50000,5000,550000
419,leo_0,-50000,5000,550000
420,leo_0,-50000,5000,550000
421,leo_0,-50000,5000,550000
422,leo_0,-50000,5000,550000
423,leo_0,-50000,5000,550000
424,leo_0,-50000,5000,550000
425,leo_0,-50000,5000,550000
426,leo_0,-50000,5000,550000
427,leo_0,-50000,5000,550000
428,leo_0,-50000,5000,550000
429,leo_0,-50000,5000,550000
430,leo_0,-50000,5000,550000
431,leo_0,-50000,5000,550000
432,leo_0,-50000,5000,550000
433,leo_0,-50000,5000,550000
434,leo_0,-50000,5000,550000
435,leo_0,-50000,5000,550000
436,leo_0,-50000,5000,550000
437,leo_0,-50000,5000,550000
438,leo_0,-50000,5000,550000
439,leo_0,-50000,5000,550000
440,leo_0,-50000,5000,550000
441,leo_0,-50000,5000,550000
442,leo_0,-50000,5000,550000
443,leo_0,-50000,5000,550000
444,leo_0,-50000,5000,550000
445,leo_0,-50000,5000,550000
446,leo_0,-50000,5000,550000
447,leo_0,-50000,5000,550000
448,leo_0,-50000,5000,550000
449,leo_0,-50000,5000,550000
450,leo_0,-50000,5000,550000
451,leo_0,-50000,5000,550000
452,leo_0,-50000,5000,550000
453,leo_0,-50000,5000,550000
454,leo_0,-50000,5000,550000
455,leo_0,-50000,5000,550000
456,leo_0,-50000,5000,550000
457,leo_0,-50000,5000,550000
458,leo_0,-50000,5000,550000
459,leo_0,-50000,5000,550000
460,leo_0,-50000,5000,550000
461,leo_0,-50000,5000,550000
462,leo_0,-50000,5000,550000
463,leo_0,-50000,5000,550000
464,leo_0,-50000,5000,550000
465,leo_0,-50000,5000,550000
466,leo_0,-50000,5000,550000
467,leo_0,-50000,5000,550000
468,leo_0,-50000,5000,550000
469,leo_0,-50000,5000,550000
470,leo_0,-50000,5000,550000
471,leo_0,-50000,5000,550000
472,leo_0,-50000,5000,550000
473,leo_0,-50000,5000,550000
474,leo_0,-50000,5000,550000
475,leo_0,-50000,5000,550000
476,leo_0,-50000,5000,550000
477,leo_0,-50000,5000,550000
478,leo_0,-50000,5000,550000
479,leo_0,-50000,5000,550000
480,leo_0,-50000,5000,550000
481,leo_0,-50000,5000,550000
482,leo_0,-50000,5000,550000
483,leo_0,-50000,5000,550000
484,leo_0,-50000,5000,550000
485,leo_0,-50000,5000,550000
486,leo_0,-50000,5000,550000
487,leo_0,-50000,5000,550000
488,leo_0,-50000,5000,550000
489,leo_0,-50000,5000,550000
490,leo_0,-50000,5000,550000
491,leo_0,-50000,5000,550000
492,leo_0,-50000,5000,550000
493,leo_0,-50000,5000,550000
494,leo_0,-50000,5000,550000
495,leo_0,-50000,5000,550000
496,leo_0,-50000,5000,550000
497,leo_0,-50000,5000,550000
498,leo_0,-50000,5000,550000
499,leo_0,-50000,5000,550000
500,leo_0,-50000,5000,550000
501,leo_0,-50000,5000,550000
502,leo_0,-50000,5000,550000
503,leo_0,-50000,5000,550000
504,leo_0,-50000,5000,550000
505,leo_0,-50000,5000,550000
506,leo_0,-50000,5000,550000
507,leo_0,-50000,5000,550000
508,leo_0,-50000,5000,550000
509,leo_0,-50000,5000,550000
510,leo_0,-50000,5000,550000
511,leo_0,-50000,5000,550000
512,leo_0,-50000,5000,550000
513,leo_0,-50000,5000,550000
514,leo_0,-50000,5000,550000
515,leo_0,-50000,5000,550000
516,leo_0,-50000,5000,550000
517,leo_0,-50000,5000,550000
518,leo_0,-50000,5000,550000
519,leo_0,-50000,5000,550000
520,leo_0,-50000,5000,550000
521,leo_0,-50000,5000,550000
522,leo_0,-50000,5000,550000
523,leo_0,-50000,5000,550000
524,leo_0,-50000,5000,550000
525,leo_0,-50000,5000,550000
526,leo_0,-50000,5000,550000
527,leo_0,-50000,5000,550000
528,leo_0,-50000,5000,550000
529,leo_0,-50000,5000,550000
530,leo_0,-50000,5000,550000
531,leo_0,-50000,5000,550000
532,leo_0,-50000,5000,550000
533,leo_0,-50000,5000,550000
534,leo_0,-50000,5000,550000
535,leo_0,-50000,5000,550000
536,leo_0,-50000,5000,550000
537,leo_0,-50000,5000,550000
538,leo_0,-50000,5000,550000
539,leo_0,-50000,5000,550000
540,leo_0,-50000,5000,550000
541,leo_0,-50000,5000,550000
542,leo_0,-50000,5000,550000
543,leo_0,-50000,5000,550000
544,leo_0,-50000,5000,550000
545,leo_0,-50000,5000,550000
546,leo_0,-50000,5000,550000
547,leo_0,-50000,5000,550000
548,leo_0,-50000,5000,550000
549,leo_0,-50000,5000,550000
550,leo_0,-50000,5000,550000
551,leo_0,-50000,5000,550000
552,leo_0,-50000,5000,550000
553,leo_0,-50000,5000,550000
554,leo_0,-50000,5000,550000
555,leo_0,-50000,5000,550000
556,leo_0,-50000,5000,550000
557,leo_0,-50000,5000,550000
558,leo_0,-50000,5000,550000
559,leo_0,-50000,5000,550000
560,leo_0,-50000,5000,550000
561,leo_0,-50000,5000,550000
562,leo_0,-50000,5000,550000
563,leo_0,-50000,5000,550000
564,leo_0,-50000,5000,550000
565,leo_0,-50000,5000,550000
566,leo_0,-50000,5000,550000
567,leo_0,-50000,5000,550000
568,leo_0,-50000,5000,550000
569,leo_0,-50000,5000,550000
570,leo_0,-50000,5000,550000
571,leo_0,-50000,5000,550000
572,leo_0,-50000,5000,550000
573,leo_0,-50000,5000,550000
574,leo_0,-50000,5000,550000
575,leo_0,-50000,5000,550000
576,leo_0,-50000,5000,550000
577,leo_0,-50000,5000,550000
578,leo_0,-50000,5000,550000
579,leo_0,-50000,5000,550000
580,leo_0,-50000,5000,550000
581,leo_0,-50000,5000,550000
582,leo_0,-50000,5000,550000
583,leo_0,-50000,5000,550000
584,leo_0,-50000,5000,550000
585,leo_0,-50000,5000,550000
586,leo_0,-50000,5000,550000
587,leo_0,-50000,5000,550000
588,leo_0,-50000,5000,550000
589,leo_0,-50000,5000,550000
590,leo_0,-50000,5000,550000
591,leo_0,-50000,5000,550000
592,leo_0,-50000,5000,550000
593,leo_0,-50000,5000,550000
594,leo_0,-50000,5000,550000
595,leo_0,-50000,5000,550000
596,leo_0,-50000,5000,550000
597,leo_0,-50000,5000,550000
598,leo_0,-50000,5000,550000
599,leo_0,-50000,5000,550000
600,leo_0,-50000,5000,550000
601,leo_0,-50000,5000,550000
602,leo_0,-50000,5000,550000
603,leo_0,-50000,5000,550000
604,leo_0,-50000,5000,550000
605,leo_0,-50000,5000,550000
606,leo_0,-50000,5000,550000
607,leo_0,-50000,5000,550000
608,leo_0,-50000,5000,550000
609,leo_0,-50000,5000,550000
610,leo_0,-50000,5000,550000
611,leo_0,-50000,5000,550000
612,leo_0,-50000,5000,550000
613,leo_0,-50000,5000,550000
614,leo_0,-50000,5000,550000
615,leo_0,-50000,5000,550000
616,leo_0,-50000,5000,550000
617,leo_0,-50000,5000,550000
618,leo_0,-50000,5000,550000
619,leo_0,-50000,5000,550000
620,leo_0,-50000,5000,550000
621,leo_0,-50000,5000,550000
622,leo_0,-50000,5000,550000
623,leo_0,-50000,5000,550000
624,leo_0,-50000,5000,550000
625,leo_0,-50000,5000,550000
626,leo_0,-50000,5000,550000
627,leo_0,-50000,5000,550000
628,leo_0,-50000,5000,550000
629,leo_0,-50000,5000,550000
630,leo_0,-50000,5000,550000
631,leo_0,-50000,5000,550000
632,leo_0,-50000,5000,550000
633,leo_0,-50000,5000,550000
634,leo_0,-50000,5000,550000
635,leo_0,-50000,5000,550000
636,leo_0,-50000,5000,550000
637,leo_0,-50000,5000,550000
638,leo_0,-50000,5000,550000
639,leo_0,-50000,5000,550000
640,leo_0,-50000,5000,550000
641,leo_0,-50000,5000,550000
642,leo_0,-50000,5000,550000
643,leo_0,-50000,5000,550000
644,leo_0,-50000,5000,550000
645,leo_0,-50000,5000,550000
646,leo_0,-50000,5000,550000
647,leo_0,-50000,5000,550000
648,leo_0,-50000,5000,550000
649,leo_0,-50000,5000,550000
650,leo_0,-50000,5000,550000
651,leo_0,-50000,5000,550000
652,leo_0,-50000,5000,550000
653,leo_0,-50000,5000,550000
654,leo_0,-50000,5000,550000
655,leo_0,-50000,5000,550000
656,leo_0,-50000,5000,550000
657,leo_0,-50000,5000,550000
658,leo_0,-50000,5000,550000
659,leo_0,-50000,5000,550000
660,leo_0,-50000,5000,550000
661,leo_0,-50000,5000,550000
662,leo_0,-50000,5000,550000
663,leo_0,-50000,5000,550000
664,leo_0,-50000,5000,550000
665,leo_0,-50000,5000,550000
666,leo_0,-50000,5000,550000
667,leo_0,-50000,5000,550000
668,leo_0,-50000,5000,550000
669,leo_0,-50000,5000,550000
670,leo_0,-50000,5000,550000
671,leo_0,-50000,5000,550000
672,leo_0,-50000,5000,550000
673,leo_0,-50000,5000,550000
674,leo_0,-50000,5000,550000
675,leo_0,-50000,5000,550000
676,leo_0,-50000,5000,550000
677,leo_0,-50000,5000,550000
678,leo_0,-50000,5000,550000
679,leo_0,-50000,5000,550000
680,leo_0,-50000,5000,550000
681,leo_0,-50000,5000,550000
682,leo_0,-50000,5000,550000
683,leo_0,-50000,5000,550000
684,leo_0,-50000,5000,550000
685,leo_0,-50000,5000,550000
686,leo_0,-50000,5000,550000
687,leo_0,-50000,5000,550000
688,leo_0,-50000,5000,550000
689,leo_0,-50000,5000,550000
690,leo_0,-50000,5000,550000
691,leo_0,-50000,5000,550000
692,leo_0,-50000,5000,550000
693,leo_0,-50000,5000,550000
694,leo_0,-50000,5000,550000
695,leo_0,-50000,5000,550000
696,leo_0,-50000,5000,550000
697,leo_0,-50000,5000,550000
698,leo_0,-50000,5000,550000
699,leo_0,-50000,5000,550000
700,leo_0,-50000,5000,550000
701,leo_0,-50000,5000,550000
702,leo_0,-50000,5000,550000
703,leo_0,-50000,5000,550000
704,leo_0,-50000,5000,550000
705,leo_0,-50000,5000,550000
706,leo_0,-50000,5000,550000
707,leo_0,-50000,5000,550000
708,leo_0,-50000,5000,550000
709,leo_0,-50000,5000,550000
710,leo_0,-50000,5000,550000
711,leo_0,-50000,5000,550000
712,leo_0,-50000,5000,550000
713,leo_0,-50000,5000,550000
714,leo_0,-50000,5000,550000
715,leo_0,-50000,5000,550000
716,leo_0,-50000,5000,550000
717,leo_0,-50000,5000,550000
718,leo_0,-50000,5000,550000
719,leo_0,-50000,5000,550000
720,leo_0,-50000,5000,550000
721,leo_0,-50000,5000,550000
722,leo_0,-50000,5000,550000
723,leo_0,-50000,5000,550000
724,leo_0,-50000,5000,550000
725,leo_0,-50000,5000,550000
726,leo_0,-50000,5000,550000
727,leo_0,-50000,5000,550000
728,leo_0,-50000,5000,550000
729,leo_0,-50000,5000,550000
730,leo_0,-50000,5000,550000
731,leo_0,-50000,5000,550000
732,leo_0,-50000,5000,550000
733,leo_0,-50000,5000,550000
734,leo_0,-50000,5000,550000
735,leo_0,-50000,5000,550000
736,leo_0,-50000,5000,550000
737,leo_0,-50000,5000,550000
738,leo_0,-50000,5000,550000
739,leo_0,-50000,5000,550000
740,leo_0,-50000,5000,550000
741,leo_0,-50000,5000,550000
742,leo_0,-50000,5000,550000
743,leo_0,-50000,5000,550000
744,leo_0,-50000,5000,550000
745,leo_0,-50000,5000,550000
746,leo_0,-50000,5000,550000
747,leo_0,-50000,5000,550000
748,leo_0,-50000,5000,550000
749,leo_0,-50000,5000,550000
750,leo_0,-50000,5000,550000
751,leo_0,-50000,5000,550000
752,leo_0,-50000,5000,550000
753,leo_0,-50000,5000,550000
754,leo_0,-50000,5000,550000
755,leo_0,-50000,5000,550000
756,leo_0,-50000,5000,550000
757,leo_0,-50000,5000,550000
758,leo_0,-50000,5000,550000
759,leo_0,-50000,5000,550000
760,leo_0,-50000,5000,550000
761,leo_0,-50000,5000,550000
762,leo_0,-50000,5000,550000
763,leo_0,-50000,5000,550000
764,leo_0,-50000,5000,550000
765,leo_0,-50000,5000,550000
766,leo_0,-50000,5000,550000
767,leo_0,-50000,5000,550000
768,leo_0,-50000,5000,550000
769,leo_0,-50000,5000,550000
770,leo_0,-50000,5000,550000
771,leo_0,-50000,5000,550000
772,leo_0,-50000,5000,550000
773,leo_0,-50000,5000,550000
774,leo_0,-50000,5000,550000
775,leo_0,-50000,5000,550000
776,leo_0,-50000,5000,550000
777,leo_0,-50000,5000,550000
778,leo_0,-50000,5000,550000
779,leo_0,-50000,5000,550000
780,leo_0,-50000,5000,550000
781,leo_0,-50000,5000,550000
782,leo_0,-50000,5000,550000
783,leo_0,-50000,5000,550000
784,leo_0,-50000,5000,550000
785,leo_0,-50000,5000,550000
786,leo_0,-50000,5000,550000
787,leo_0,-50000,5000,550000
788,leo_0,-50000,5000,550000
789,leo_0,-50000,5000,550000
790,leo_0,-50000,5000,550000
791,leo_0,-50000,5000,550000
792,leo_0,-50000,5000,550000
793,leo_0,-50000,5000,550000
794,leo_0,-50000,5000,550000
795,leo_0,-50000,5000,550000
796,leo_0,-50000,5000,550000
797,leo_0,-50000,5000,550000
798,leo_0,-50000,5000,550000
799,leo_0,-50000,5000,550000
800,leo_0,-50000,5000,550000
801,leo_0,-50000,5000,550000
802,leo_0,-50000,5000,550000
803,leo_0,-50000,5000,550000
804,leo_0,-50000,5000,550000
805,leo_0,-50000,5000,550000
806,leo_0,-50000,5000,550000
807,leo_0,-50000,5000,550000
808,leo_0,-50000,5000,550000
809,leo_0,-50000,5000,550000
810,leo_0,-50000,5000,550000
811,leo_0,-50000,5000,550000
812,leo_0,-50000,5000,550000
813,leo_0,-50000,5000,550000
814,leo_0,-50000,5000,550000
815,leo_0,-50000,5000,550000
816,leo_0,-50000,5000,550000
817,leo_0,-50000,5000,550000
818,leo_0,-50000,5000,550000
819,leo_0,-50000,5000,550000
820,leo_0,-50000,5000,550000
821,leo_0,-50000,5000,550000
822,leo_0,-50000,5000,550000
